symbol,cik,exchange,filing_type,sec_form,source_url,source_published_at,retrieved_at,filing_path,section_start,section_end,accession_or_document_id,accession_number,primary_document,sec_form_original,acceptance_datetime,report_date,sec_submission_url,filing_selection_policy,filing_selection_tier,filing_selection_family,selection_reason,selected_sec_form_base,newer_supported_filing_displaced_count,newer_supported_filing_forms,lower_tier_newer_filing_forms,foundational_candidate_count,business_prospectus_424b_candidate_count,supplement_424b_candidate_count,unknown_424b_candidate_count,selection_warnings
RGTI,0001838359,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1838359/000110465926098999/tm2623611d2_8k.htm,2026-08-20,2026-08-22,,,,0001104659-26-098999/tm2623611d2_8k.htm,0001104659-26-098999,tm2623611d2_8k.htm,8-K,2026-08-20T12:00:28.000Z,2026-08-19,https://data.sec.gov/submissions/CIK0001838359.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
RIOT,0001167419,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1167419/000110465926097330/riot-20260810x8k.htm,2026-08-14,2026-08-22,,,,0001104659-26-097330/riot-20260810x8k.htm,0001104659-26-097330,riot-20260810x8k.htm,8-K,2026-08-14T21:00:29.000Z,2026-08-10,https://data.sec.gov/submissions/CIK0001167419.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
RKLB,0001819994,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1819994/000175392626001463/g085846_8k.htm,2026-08-13,2026-08-22,,,,0001753926-26-001463/g085846_8k.htm,0001753926-26-001463,g085846_8k.htm,8-K,2026-08-13T11:10:48.000Z,2026-08-13,https://data.sec.gov/submissions/CIK0001819994.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
SATL,0001874315,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1874315/000187431526000032/satl-20260630.htm,2026-08-06,2026-08-22,,,,0001874315-26-000032/satl-20260630.htm,0001874315-26-000032,satl-20260630.htm,10-Q,2026-08-06T13:01:15.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001874315.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
SEI,0001697500,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1697500/000162828026054349/sei-20260630.htm,2026-08-06,2026-08-22,,,,0001628280-26-054349/sei-20260630.htm,0001628280-26-054349,sei-20260630.htm,10-Q,2026-08-06T20:18:49.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001697500.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
SMR,0001822966,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1822966/000110465926094073/tm2622138d2_8k.htm,2026-08-11,2026-08-22,,,,0001104659-26-094073/tm2622138d2_8k.htm,0001104659-26-094073,tm2622138d2_8k.htm,8-K,2026-08-11T20:21:05.000Z,2026-08-11,https://data.sec.gov/submissions/CIK0001822966.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
SPCX,0001181412,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1181412/000162828026056945/spcx-20260814.htm,2026-08-14,2026-08-22,,,,0001628280-26-056945/spcx-20260814.htm,0001628280-26-056945,spcx-20260814.htm,8-K,2026-08-14T12:23:02.000Z,2026-08-14,https://data.sec.gov/submissions/CIK0001181412.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
STDN,0002086716,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2086716/000162828026058139/stdn-20260820.htm,2026-08-20,2026-08-22,,,,0001628280-26-058139/stdn-20260820.htm,0001628280-26-058139,stdn-20260820.htm,8-K,2026-08-20T12:31:15.000Z,2026-08-20,https://data.sec.gov/submissions/CIK0002086716.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
USAR,0001970622,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1970622/000197062226000057/usar-20260630.htm,2026-08-10,2026-08-22,,,,0001970622-26-000057/usar-20260630.htm,0001970622-26-000057,usar-20260630.htm,10-Q,2026-08-10T20:42:15.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001970622.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
VIP,0001844971,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1844971/000162828026057243/gree-20260817.htm,2026-08-17,2026-08-22,,,,0001628280-26-057243/gree-20260817.htm,0001628280-26-057243,gree-20260817.htm,8-K,2026-08-17T13:04:42.000Z,2026-08-17,https://data.sec.gov/submissions/CIK0001844971.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
VOYG,0001788060,NYSE,8-K,8-K,https://www.sec.gov/Archives/edgar/data/1788060/000162828026057100/voyg-20260814.htm,2026-08-14,2026-08-22,,,,0001628280-26-057100/voyg-20260814.htm,0001628280-26-057100,voyg-20260814.htm,8-K,2026-08-14T20:07:09.000Z,2026-08-14,https://data.sec.gov/submissions/CIK0001788060.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
VRT,0001674101,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1674101/000162828026050609/vrt-20260630.htm,2026-07-29,2026-08-22,,,,0001628280-26-050609/vrt-20260630.htm,0001628280-26-050609,vrt-20260630.htm,10-Q,2026-07-29T16:08:23.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001674101.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
WULF,0001083301,Nasdaq,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/1083301/000108330126000166/wulf-20260630.htm,2026-08-05,2026-08-22,,,,0001083301-26-000166/wulf-20260630.htm,0001083301-26-000166,wulf-20260630.htm,10-Q,2026-08-05T20:31:02.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0001083301.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
WYFI,0002042022,Nasdaq,8-K,8-K,https://www.sec.gov/Archives/edgar/data/2042022/000121390026092599/ea0302925-8k_white.htm,2026-08-21,2026-08-22,,,,0001213900-26-092599/ea0302925-8k_white.htm,0001213900-26-092599,ea0302925-8k_white.htm,8-K,2026-08-21T20:08:31.000Z,2026-08-18,https://data.sec.gov/submissions/CIK0002042022.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,8-K,0,,,0,0,0,0,
XNDU,0002097163,Nasdaq,6-K,6-K,https://www.sec.gov/Archives/edgar/data/2097163/000209716326000020/xndu-20260630.htm,2026-08-05,2026-08-22,,,,0002097163-26-000020/xndu-20260630.htm,0002097163-26-000020,xndu-20260630.htm,6-K,2026-08-05T20:07:31.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002097163.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,6-K,0,,,0,0,0,0,
YSS,0002086587,NYSE,10-Q,10-Q,https://www.sec.gov/Archives/edgar/data/2086587/000162828026056874/yss-20260630.htm,2026-08-14,2026-08-22,,,,0001628280-26-056874/yss-20260630.htm,0001628280-26-056874,yss-20260630.htm,10-Q,2026-08-13T22:17:19.000Z,2026-06-30,https://data.sec.gov/submissions/CIK0002086587.json,latest-supported,material_event_or_periodic_filing,material_event_or_periodic_filing,selected_latest_supported_filing,10-Q,0,,,0,0,0,0,
